place_id,place_name,city,category,place_url,review_id,reviewer,reviewer_profile_url,rating,date_relative,review_text,was_translated,original_confirmed,text_truncated,scraped_at
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2pRNFdrZEhNSEozWlRSc1dUWnNkV1pwVHpsVVdsRRAB,Hassan Abbas,https://www.google.com/maps/contrib/113831978528406705243/reviews?hl=en,5,a month ago,حفاوت استقبال، متحف كان جدا جميل اخذنا جوله من ثم تعشينا سيرفس كان سريع وعماله مدربه وقمة في الادب وخدمة سريعة والاكل شعبي جريش وشوربات ومقبلات لذيذ وخفيف وحتى سعرهم جدا ممتاز مقابل خدمة.,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2tRM1VFZG5UeTFwVkd3NGJuUnlaMnAzV1VsVk5sRRAB,Ramzi Ahmed,https://www.google.com/maps/contrib/117316930448972197954/reviews?hl=en,5,a month ago,أكله جميل ولكن سعره مرتفع,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25kelpXRlRhMmh1UVRsMWIxVm5hMHhoTW5Nd1VFRRAB,Nora K,https://www.google.com/maps/contrib/109853639750452964783/reviews?hl=en,5,a month ago,المكان مره جميل وواسع الدخول برسوم فيه متحف رائع ومنظم وسوق شعبي واطلاله ع البحر,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,ChdDSUhNMG9nS0VJQ0FnSUN1dzk3SzNRRRAB,ابو سطام,https://www.google.com/maps/contrib/107348590731130557404/reviews?hl=en,1,Edited a month ago,المطعم عادي,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2t4b1pEVXpPV05EZDBrNVl6RTJia0p2VGxCSFoyYxAB,محمد بوجويسم,https://www.google.com/maps/contrib/115380189011329629978/reviews?hl=en,4,a month ago,"إلى الموظفه ندى في قسم السفري

أتقدم بخالص الشكر والتقدير للموظفة على ما تقدمه من مستوى متميز في التعامل مع الزبائن، وما تتمتع به من أسلوب راقٍ ومحترم يعكس صورة إيجابية ومشرّفة عن المنشأة.

تتميز الموظفة بحسن الاستقبال، والابتسامة الدائمة، واللباقة في الحديث، وسرعة الاستجابة لاحتياجات الزبائن، إضافة إلى حرصها الواضح على تقديم أفضل خدمة بكل اهتمام واحترام.🌹🌹🌹🌹",True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2w5SUxWa3hTSFpEUjFrNE9HaFdSVE5uZEdsemQwRRAB,majed alhmmadi,https://www.google.com/maps/contrib/106146456645654192321/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2xGYVFuWXlla05tZDFKRVlYTk5ia3hFY2t0UGEyYxAB,خالد,https://www.google.com/maps/contrib/113671865258562095345/reviews?hl=en,5,a month ago,الموظفة ندى تعاملها جدًا راقي مع العملاء، تحية شكر وعرفان,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2tWSllpMUZhRGRyVFdwdVFXdzFlRFF4VmxoUmFuYxAB,Adnan Saleem,https://www.google.com/maps/contrib/112409408363272648869/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2pOVGNqZEJZVGc0WW5KTFRHZFRVbmxLZUdFMmFFRRAB,Shosh Gaziz,https://www.google.com/maps/contrib/101196209280583031161/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2pWdlpERklia0kyYTIxTFExWjJPRTFpYW1KeFVXYxAB,بوفارس بوفارس,https://www.google.com/maps/contrib/118391108478301594702/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT21kSlVYWmFMVmxXU1ZsVldYUnZkVWxRTUhwTlkxRRAB,Wasfi al ismail,https://www.google.com/maps/contrib/100840098738546766917/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2poVk5rMVpaVkpmV0haSFJsQkxOSFk0VFVOeWIwRRAB,Abdulqawi Alyasery,https://www.google.com/maps/contrib/101642701167381140626/reviews?hl=en,5,a month ago,Very nice shopping,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2pNMVZVaFNOR1pyVkRsR1ZFdGpTV2xxVkRsTmMxRRAB,Md Masud,https://www.google.com/maps/contrib/115672073926520694019/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2tsRVkxWmpWbWxDUjA1RVpWaGFhRW93WkdKNE9YYxAB,Abdulrahman Adil,https://www.google.com/maps/contrib/111016360859196249937/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25jd1JVSXhaRVkzUzBKTVRsUlNZVmx3VkhjMlYxRRAB,Kh_Dawah,https://www.google.com/maps/contrib/106625228590343995637/reviews?hl=en,5,a month ago,متميزة,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2t4cVMybEdWRmxRWmpaUmVIaFBZbFphZFRSU00xRRAB,Mohanad Abdelrhem,https://www.google.com/maps/contrib/100330041948967187558/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT21wNWFrNUZNMGh0TFhCa1EzTjBablF3ZVhkWlIzYxAB,هايف الدويش,https://www.google.com/maps/contrib/108569751710437229567/reviews?hl=en,1,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2tVNWNERlNSalJ4V2xOTlJGOUVZbVpLYUdsRFJHYxAB,محمد الحمالي,https://www.google.com/maps/contrib/106775654723622741457/reviews?hl=en,3,a month ago,القرية الشعبية بالدمام الموقع جميل يدل على التراث الدخول للشخص ٢٠ ريال غير قيمة الاكل ما اقدر احكم عليه بجميع اطباقة لاني جربت فقط طبقين الربيان المشوي والمقلي بصراحة ما كان بالمستوى الي توقعته  ممكن احربة في اطباق أخرى واحكم عليه,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,ChZDSUhNMG9nS0VJQ0FnSUNYXzZfRFVBEAE,Farooq Hassan,https://www.google.com/maps/contrib/117284643367678864222/reviews?hl=en,4,Edited a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2tvNGVsQmZVMmwwVVZSeVRYQkdTekZMYjBodmEyYxAB,Emad Anwer,https://www.google.com/maps/contrib/102366138217394909589/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25GQ1gzQkhiVVJ2ZGtGb09HUTVaV1ZHYzI5WVNFRRAB,Ali Alasiri,https://www.google.com/maps/contrib/108047721267721298781/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2xGZk1FWTFVUzFPYW0xV2IxUjJSRjlJTFRsMGRuYxAB,Kon,https://www.google.com/maps/contrib/115375414385273870672/reviews?hl=en,4,a month ago,مكان كبير وواسع جدا مناسب للعائلات يوجد متحف سيارات,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT201MlpIWlRTa2R6ZFZNNFowc3pkM0U0VnpSS05rRRAB,ABDULRHMAN,https://www.google.com/maps/contrib/101493652738770034101/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2xsV2RVVm1WVXhMUWpWWGFYWlRMVlIwVVRVM0xXYxAB,Koktail Kok,https://www.google.com/maps/contrib/106468127667339177866/reviews?hl=en,4,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2xBMFNETm9kVlpwY25SelJtMW1MUzB5Wkd0RE0xRRAB,Imran Ali,https://www.google.com/maps/contrib/100717036076020771807/reviews?hl=en,1,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2xwalpsVldOREpUWkhjNVZtdGxWakZJTXpGWmFYYxAB,Lu. Wi.,https://www.google.com/maps/contrib/116613290917929239159/reviews?hl=en,5,a month ago,"Nice, high culture personel. A multitude objects and artificals to view. Not crowded. Fantastically delicious dishes 😋",False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2xreU5VaG5lREZzYTNJeFJUVlBPRW94Y0ZsYWVFRRAB,ابوحمد الشماحي,https://www.google.com/maps/contrib/105219140720631990207/reviews?hl=en,4,a month ago,حلوه مره واجواء رائعه بس الاسعار فوق,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT21Wd04xZEtiR1k0T1RGVE56RlZhWEZ0UzJZemVHYxAB,Abood Alamoudi,https://www.google.com/maps/contrib/100755760438224098356/reviews?hl=en,5,a month ago,تجربة جميلة,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT21Kc1F6VklZbFJKTUhCM05VaExSbGh0VDFWTmNYYxAB,ابو نواف العامري,https://www.google.com/maps/contrib/111033419173507553153/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25SbVNFcFdRMVZ4TUZkTVdFOVdlbFpKVW5GRmFtYxAB,yiyuan wang,https://www.google.com/maps/contrib/106402553548951749473/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25wa1JFNXFaMDVGWjNwM1ZXazFURjlOUjFZMWVWRRAB,safyoo Ba-n,https://www.google.com/maps/contrib/111304103216949601747/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT21GelVFRnRWMWhHTUY5R2QzSjNVVmd5ZDBGWmFWRRAB,Mohamed ALi,https://www.google.com/maps/contrib/112136201323808898911/reviews?hl=en,5,a month ago,بصراحه ممتاز,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25wbGFIbDFMVFpVVHpkeFR6RkxZbXBWV1ZVNGFIYxAB,mokhtar abdull,https://www.google.com/maps/contrib/112515367336072793414/reviews?hl=en,4,Edited a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2twRWJESmlWazVZUTB3Mk0xODRaWGRCTFZSVlMzYxAB,جبرين الجبرين,https://www.google.com/maps/contrib/110066315279251092648/reviews?hl=en,4,a month ago,مكان جميل ولكن الجو حار ولا يوجد بطاقات تعريفه للمحتويات,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT21sUFdWOVVSVEptT1V3MFYzTk9ibTlQYm5RelRVRRAB,T.J. James,https://www.google.com/maps/contrib/110935269029009598291/reviews?hl=en,3,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2tVMWRsQmZjazVIUTBNdFpuTmFZa0owYVZWU2MxRRAB,صالح ابراهيم,https://www.google.com/maps/contrib/110125183014350133979/reviews?hl=en,4,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25GMUxXcGpSbTVuVTNGMmFXZFZaMEV4ZW5aUWNGRRAB,Wheelsgate2025,https://www.google.com/maps/contrib/112153998799895071201/reviews?hl=en,5,a month ago,فنانه جدا والاداره فنانين,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2pKVlNrWTFjV05ZYjBaM1RtVk1OR2RTV21obVZrRRAB,Talib Ta,https://www.google.com/maps/contrib/108511926464508271243/reviews?hl=en,2,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2pJd2RVUnJjRGh2UXpkZlUzRkRVa2hPT1ZwcE9IYxAB,Fahad Eid,https://www.google.com/maps/contrib/112341721588648650011/reviews?hl=en,1,a month ago,‏كنت بالأول وصل الطلب إلى العمل أما الآن علي بأن الطلب لم يصل المبلغ الذي هم يرغبون واكتساب به وهي قرابة الخمسة وعشرين ريال ولدي ما يثبت ذلك مطعم فاشل,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2pWSldFUldVbDh5VkV4MmFWTTRNbkZYZFRWS1IwRRAB,Salem H99,https://www.google.com/maps/contrib/106536934426648865955/reviews?hl=en,4,a month ago,اصبحت افضل بعد التجديدات,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2psM1UyMVpaMmxmWDBKQmFEQTBialJ3YkhWT1puYxAB,صالح الغامدي,https://www.google.com/maps/contrib/102167219644391072355/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2xSRWIxUTNlR1p6WkRod05VeE1lRWhyZUhkV2QzYxAB,BaShaR Abo SkaaR,https://www.google.com/maps/contrib/108271858447224323564/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2xwcmRGTkNiMkl4Y1VGcllVeEtkRnBwTm1rMVUyYxAB,noura alkj,https://www.google.com/maps/contrib/102754126333281825526/reviews?hl=en,5,a month ago,الاجواء والخدمه وكل حلوه يستحق الزياره,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2xnM2VGVm1PVVozYmw5V2RrTTFjSFEwV1ZvNU4xRRAB,Bushra,https://www.google.com/maps/contrib/106486257056912704700/reviews?hl=en,5,a month ago,الاكل لذيذ ماشاء الله جربنا الهريس والجريش والمرقوق يستاهل التجربه وفيه متحف والمكان ماشاء الله كبير,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT21WcFprWm9TMkZKV25vMVpqSkpTelp4YTBGemNrRRAB,Abdullah Muharrag,https://www.google.com/maps/contrib/117286807042074902948/reviews?hl=en,4,a month ago,منطقة جميلة للتسوق والتجول وقضاء بعض الوقت الممتع في جو قديم يرد الحنين للماضي والبساطة مع دمج الأمور الحديثة,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2tSNlptNDJTRXBYVUV4VWQxa3lOMjF6Y2pCYU9WRRAB,hash,https://www.google.com/maps/contrib/102238812566660541392/reviews?hl=en,4,a month ago,تجربة مليئة بالحنين للماضي .. الاكل كان لذيذ و السعر  معقول شكرا للنادل محبوب على الخدمة المميزة,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2s5V01FSnNORjluWjI5dWQwVkdXalZNYURoV1lrRRAB,Anwar Alrowished,https://www.google.com/maps/contrib/106887780064366297179/reviews?hl=en,4,a month ago,"مطعم ممتاز
من ناخية تنوع الأطباق
ومن ناخية توفر الشاي و القهوة السعودية
ومن ناخية تنوع الجلسات ارضي و طاولات وغرف للعائلات
اما مايخص التكييف أنصح بفحص تكييف الغرفة اولا قبل الطلب لان بعضها لايعمل
تذاكر الدخول برسوم رمزيه تقدر تستخدمها لفتره اخرى للدخول مجانا
موقع القرية جدا ممتاز حيث انه يوجد على كورنيش الدمام و تتوفر المواقف للسيارات
القرية تحتوي على متحف للسيارات",True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25kVGJrODJkMHMzZG5NM2FqQlVlbWxxY2pFNGFIYxAB,abdullah alabbad,https://www.google.com/maps/contrib/108269718964040839907/reviews?hl=en,4,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2pBeVdUQndOVWRmTkV3eFdGaHJlbEZ0Vm1KWU5VRRAB,azooz alshamrani,https://www.google.com/maps/contrib/112485772681246572439/reviews?hl=en,1,a month ago,فكرة ال ٢٠ ريال للشخص مستفزه وخاصة انها ماراح تسترجع من فيمة الفاتورة. وانا مو من اهل المنطقة عشان استفيد منها بعدين. الحركة منعتني من زيارتكم واراها مستفزه جداً.,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25WTlluVlRVVFpNTFZwQmJqQmxRWFoxZWxjNU1uYxAB,Rami Thani,https://www.google.com/maps/contrib/116313686672384586212/reviews?hl=en,4,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2tOR1lWcHdValpSUjNoU1IyeFJRbTlMYjNwaGNtYxAB,Fayaz Basha,https://www.google.com/maps/contrib/115434417717424124637/reviews?hl=en,1,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25kNU5XeGZkbUY1TVVsdlJIQlhSVlV3VURSZlMwRRAB,John Joseph,https://www.google.com/maps/contrib/113499622235218026878/reviews?hl=en,4,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT21sTFZFaERlRWR6U1U5dWQwdzFXbmd3VG1wdWVuYxAB,عبدالله,https://www.google.com/maps/contrib/102771212925822116963/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT210SmRFOVdka0p3UlZGTlgxUTFhMWxxVkZCVFZIYxAB,kunhi muhammed,https://www.google.com/maps/contrib/111520880818103178969/reviews?hl=en,4,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25BMWFHTXlYMkV4VkZNMGRWbFlSR1kyU1MxVWNFRRAB,محمد العتيبي,https://www.google.com/maps/contrib/101000580609019339052/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT201clgxVndWVEU1YldaWWR6SkhWRUl6TnpObFpIYxAB,Abdullah Almulla,https://www.google.com/maps/contrib/108366187440359929770/reviews?hl=en,1,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT21kMVozb3hXbFJHVldKSFFqZE1WR3hUVmpGR2FIYxAB,Lohan Husain,https://www.google.com/maps/contrib/103568993637893093416/reviews?hl=en,5,a month ago,very good restaurant 🙂 …,False,True,True,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25WV2JHdzNNV04wTFRVM2FXSXljekZUU2sxTWFXYxAB,احمد محمد,https://www.google.com/maps/contrib/107241646359408862021/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2w5ME5XUXljRTVwVVZKUFJsb3dRMEo2WjBSbFNrRRAB,ع,https://www.google.com/maps/contrib/110173067984609329024/reviews?hl=en,3,a month ago,جميل ومرتب بس يعيبه الدخول ب تذكره 20 للشخص او تتوجه لمكان جانبي ريحته ليس جيده او تدفع الدخول لمكان النظيف والأسعار دبل مطاعم الأخرى ومشكله م تخصم من سعر الطلب لو الاسعار معقوله ممكن بس الاسعار مرتفعه,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2tFd1REQmxlR1EzUjNkbGMzQlpTSFJhV210WlFVRRAB,Sultan Almansour,https://www.google.com/maps/contrib/104612503278967917451/reviews?hl=en,1,a month ago,رسوم اجبارية ع الدخول!,True,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT21sUmRWZHhWMjVoTUUxdGFsRjBRMFozWVc5b09IYxAB,Amr Samir,https://www.google.com/maps/contrib/117628291131957333435/reviews?hl=en,4,a month ago,Very Good design and filling your leave at the moment Zaman,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25sNWVrNXhVMWxoY1hFMGNHdHJNemhYZFU1VlNYYxAB,عارف,https://www.google.com/maps/contrib/103135555671890943855/reviews?hl=en,3,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT214Q2NYcGZOVWsxY1UxdmFXcElNRzQ1V2xVeGVrRRAB,mohamad rasheed,https://www.google.com/maps/contrib/101076136792402267609/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2poNUxXeEJObWN0VDBoQ1UwSnBWbWRwT1RoVFJFRRAB,Khalid Abdullah,https://www.google.com/maps/contrib/117822430441687571808/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT2pkTFEwbDZlVzFpVVhCMFRFZDVPRW94VVZnMFlsRRAB,Saad Aldihan,https://www.google.com/maps/contrib/112782454486763924559/reviews?hl=en,4,a month ago,,False,True,False,2026-09-25
P02,القرية الشعبية,الدمام,تراثي / ثقافي,https://maps.app.goo.gl/oNadKmXoFmk9e4Di9,Ci9DQUlRQUNvZENodHljRjlvT25KS1Zub3RPSGQyZW5wbFozRm1VVzgzZUVGc1IzYxAB,ابواحمد العيسائي,https://www.google.com/maps/contrib/115469322545887157877/reviews?hl=en,5,a month ago,,False,True,False,2026-09-25
